setting,n,m,Cox_negll,AM_negll,LT_negll,Flex_negll,Cox_npar,AM_npar,LT_npar,Flex_npar
7,1000,1000,-0.5989698698061721,-0.6621262315450994,-0.6113317523184277,-0.7211523075642227,14,10,15,22
7,1000,1000,-1.3721163166275245,-1.4437122856789866,-1.3402773878517147,-1.501789902694999,14,10,15,22
7,1000,1000,-0.4574990743878434,-0.4810293896060612,-0.4445614676935857,-0.5599102627729853,14,10,15,22
7,1000,1000,-0.8622001533505264,-0.9397922232478823,-0.858098816362357,-0.9911135161399989,14,10,15,22
7,1000,1000,-0.7401092162351725,-0.8456575507842635,-0.747557644827687,-0.8860856092560262,14,10,15,22
7,1000,1000,-1.0833530426230045,-1.1654607994815616,-1.0734550821223947,-1.2325237168433796,14,10,15,22
7,1000,1000,-0.6996825889198681,-0.7626483504123198,-0.6652111728851887,-0.8205302428438472,14,10,15,22
7,1000,1000,-0.8142332704145246,-0.876062978277565,-0.7779901529968074,-0.9249034934048386,14,10,15,22
7,1000,1000,-1.2196708849263487,-1.3186458773020804,-1.233222563852887,-1.3825816232307033,14,10,15,22
7,1000,1000,-0.967601905170698,-1.0000719927999653,-0.9161751537135778,-1.0600014217470817,14,10,15,22
7,1000,1000,-1.0941472535742778,-1.1504416115630174,-1.0073613094964093,-1.1914290334038924,14,10,15,22
7,1000,1000,-0.9423768454984102,-1.004469254349814,-0.93782201694385,-1.0831440932914094,14,10,15,22
7,1000,1000,-0.8410985368020929,-0.9196005866753322,-0.8288204209856267,-0.9820327993198361,14,10,15,22
7,1000,1000,-0.9074559008348969,-0.991290176020836,-0.9180493068273772,-1.0601681051708511,14,10,15,22
7,1000,1000,-1.0916852003881212,-1.1706743171847465,-1.0181130429571186,-1.2171378201045855,14,10,15,22
7,1000,1000,-0.511597403678853,-0.5637286499046704,-0.5296783643329372,-0.6307660721324746,14,10,15,22
7,1000,1000,-0.5795107635207541,-0.6155177799171788,-0.5987175018135585,-0.689580696310687,14,10,15,22
7,1000,1000,-1.1342941421331743,-1.2009407488370472,-1.1295463713272347,-1.2635825301528638,14,10,15,22
7,1000,1000,-1.7982497227857457,-1.862798417277485,-1.7036382901988865,-1.9090712848330331,14,10,15,22
7,1000,1000,-0.734591228272061,-0.8195528528961394,-0.7808171143669033,-0.8963563753949884,14,10,15,22
7,1000,1000,-0.4796819920661092,-0.5424087461018507,-0.4747656564337458,-0.6008084916293647,14,10,15,22
7,4000,4000,-0.9786785988716173,-1.0503701324221446,-0.9617909955276637,-1.1017027936411623,16,12,17,26
7,4000,4000,-0.9931114053440042,-1.0844735241572043,-1.0087786186306402,-1.1413099950247616,16,12,17,26
7,4000,4000,-1.0952314545214612,-1.2054789812869948,-1.116213312192359,-1.271090191920809,16,12,17,26
7,4000,4000,-0.977136777090569,-1.0629178011676013,-0.9818033084634035,-1.1288805865787717,16,12,17,26
7,4000,4000,-0.659328890534176,-0.7612629904815749,-0.6832917463953335,-0.815341724915058,16,12,17,26
7,4000,4000,-0.8452400731576573,-0.9465668015177844,-0.8631857292499872,-1.0045763492282023,16,12,17,26
7,4000,4000,-0.7069783170109586,-0.8042379379012409,-0.7107223557140369,-0.8470136013790589,16,12,17,26
7,4000,4000,-0.8937870038399933,-0.9887341385687459,-0.8827094083529955,-1.0399031003303298,16,12,17,26
7,4000,4000,-0.8147347499070565,-0.9049530047502858,-0.8501908076016426,-0.9797212880641573,16,12,17,26
7,4000,4000,-0.7211463789802656,-0.795618325486238,-0.6981595136274709,-0.8452210477041945,16,12,17,26
7,4000,4000,-0.9216207286462168,-0.9990885508883802,-0.9100308105646081,-1.0546904029193165,16,12,17,26
7,4000,4000,-0.989151933961316,-1.073133896329422,-0.9893627871856688,-1.1363774566308866,16,12,17,26
7,4000,4000,-0.48779312437940553,-0.58630350736941,-0.5038943664601784,-0.6348978907565989,16,12,17,26
7,4000,4000,-0.7720852576879169,-0.8746034542354119,-0.7940511150830271,-0.9417174263153565,16,12,17,26
7,4000,4000,-1.068036322412674,-1.1458536623237514,-1.0126079263009498,-1.197346296186859,16,12,17,26
7,4000,4000,-0.8504014013037285,-0.9409230078953842,-0.8572627863213529,-0.9959962139192785,16,12,17,26
7,4000,4000,-1.1538075745752832,-1.249435891033043,-1.114678318274473,-1.3013688769209812,16,12,17,26
7,4000,4000,-0.7419814937091587,-0.8376509841558273,-0.7702137699727127,-0.9040363613390692,16,12,17,26
7,4000,4000,-0.7535038116652968,-0.8506726231609518,-0.7381485469958189,-0.8941432968300451,16,12,17,26
7,4000,4000,-0.8819496638147403,-0.9811815038798086,-0.8905805562651958,-1.034098240980751,16,12,17,26
7,4000,4000,-0.7329865931207805,-0.8210692974607992,-0.7275355826720351,-0.8652279982339005,16,12,17,26
7,4000,4000,-0.9943359586812166,-1.07915151728647,-0.9468128339616187,-1.1236846919977743,16,12,17,26
7,4000,4000,-1.057323593779075,-1.1637731502172892,-1.052384549548121,-1.215539664263285,16,12,17,26
7,4000,4000,-0.8259214036230497,-0.9221884414291662,-0.8098686971070874,-0.9631631431396572,16,12,17,26
7,4000,4000,-0.8800078377867813,-0.9840535984243761,-0.929712331104939,-1.0446695985814058,16,12,17,26
7,4000,4000,-0.5525986573715836,-0.6500782223810929,-0.5748602015580982,-0.7060022361903456,16,12,17,26
7,4000,4000,-0.8666953203934563,-0.9503106984179449,-0.8300226221736248,-0.9939495538944638,16,12,17,26
7,4000,4000,-0.7198518643216321,-0.8100576875102006,-0.7422203089669475,-0.8640424634829842,16,12,17,26
7,4000,4000,-0.9979893278460368,-1.1029672333638554,-0.9768176366806165,-1.1451857294076508,16,12,17,26
7,4000,4000,-0.716217812677487,-0.809311094260218,-0.7514575077949194,-0.8708212190691357,16,12,17,26
7,4000,4000,-0.8169338016193178,-0.9189683688142268,-0.8430079611262635,-0.9821206584584888,16,12,17,26
7,4000,4000,-0.7311979998552888,-0.7999683859560737,-0.6929883558676083,-0.8465750496993633,16,12,17,26
7,4000,4000,-1.0564472902837205,-1.1424830416057465,-0.9943583397913272,-1.1889975073467576,16,12,17,26
7,4000,4000,-0.6148171532553269,-0.6820583465148738,-0.5841617858890504,-0.7247116740708379,16,12,17,26
7,4000,4000,-0.8655113717381618,-0.9718797613232546,-0.8897761474403296,-1.0256304878259297,16,12,17,26
7,4000,4000,-0.8394528451957721,-0.9359690732552354,-0.856598461545721,-0.9902273138141309,16,12,17,26
7,4000,4000,-0.7798146846876362,-0.860491029400735,-0.7435970587651227,-0.9076659323053909,16,12,17,26
7,4000,4000,-0.7246453309411208,-0.8195534746120248,-0.7254790273057297,-0.865999668815045,16,12,17,26
7,4000,4000,-0.6357467354364162,-0.7404255068666362,-0.6767023065559451,-0.8010863705302536,16,12,17,26
7,4000,4000,-0.6665166643244702,-0.7492594412352964,-0.7031832283545082,-0.8220761057824056,16,12,17,26
7,4000,4000,-1.0359880601500473,-1.120824599355904,-0.9968400364189847,-1.167138407281239,16,12,17,26
7,4000,4000,-0.8406172010626988,-0.9398811672028714,-0.8434815812036186,-0.9886846143191679,16,12,17,26
7,4000,4000,-0.704235894468834,-0.7934447463573915,-0.6872867972918785,-0.832267551838354,16,12,17,26
7,4000,4000,-0.500962936468538,-0.6035040862718369,-0.5449005694058479,-0.6684573746159176,16,12,17,26
7,4000,4000,-0.9997242555711601,-1.094679240272535,-1.0145463619734956,-1.1575710168795086,16,12,17,26
7,4000,4000,-0.7992160741463095,-0.8983759014082607,-0.8111102003623064,-0.9527447168004591,16,12,17,26
7,4000,4000,-0.8303068320655012,-0.9370765154858427,-0.8378033698062336,-0.9802695837489791,16,12,17,26
7,4000,4000,-1.0376155778917218,-1.1262728210159056,-0.9917478030984739,-1.1723616278587443,16,12,17,26
7,4000,4000,-0.9075656871791798,-0.9872466038852872,-0.8767113240707722,-1.0387669431328304,16,12,17,26
7,4000,4000,-0.6172612232171396,-0.7116830294241836,-0.6166471048999056,-0.7589124224703628,16,12,17,26
7,4000,4000,-1.0937800341097446,-1.1947530723023547,-1.0844394476934822,-1.251483059821293,16,12,17,26
7,4000,4000,-0.867762435038716,-0.9436942661647872,-0.8270025912190068,-0.9934120352139589,16,12,17,26
7,4000,4000,-0.6193724967028711,-0.6934835614651147,-0.641955737862685,-0.7604738225423134,16,12,17,26
7,4000,4000,-0.827815679288441,-0.9249883876152435,-0.8516977239589368,-0.9864823177823145,16,12,17,26
7,4000,4000,-0.9915053512826116,-1.0884857741224314,-0.9947159127734713,-1.1376877043162168,16,12,17,26
7,4000,4000,-0.952426530440358,-1.040059262519826,-0.9395294722871895,-1.093470385289267,16,12,17,26
7,4000,4000,-0.9800743677944429,-1.0911204493712339,-0.9798459793863585,-1.1395308023561956,16,12,17,26
7,4000,4000,-0.8540420713770546,-0.9293887703420678,-0.7338362942598305,-0.9693668027995882,16,12,17,26
7,4000,4000,-0.5492113998360619,-0.6240814516131667,-0.5732337524363911,-0.6824938919284123,16,12,17,26
7,4000,4000,-1.0543878288082225,-1.141031174745054,-0.9513315259522824,-1.1770634205387842,16,12,17,26
7,4000,4000,-0.6533514393740925,-0.7441860922298565,-0.6790131261485085,-0.8013388439563296,16,12,17,26
7,4000,4000,-0.5191687067318417,-0.6056964031810339,-0.5482695473078074,-0.6676539902188124,16,12,17,26
7,4000,4000,-0.8283060366190366,-0.9097132774346637,-0.7108776864248457,-0.9533929399458557,16,12,17,26
7,4000,4000,-0.8724837344944035,-0.9652700895661174,-0.8360171674102211,-1.0027633500118245,16,12,17,26
7,4000,4000,-0.6534595424708232,-0.7344665252610102,-0.6734113931158053,-0.7879143156503369,16,12,17,26
7,4000,4000,-1.0330720206020223,-1.1335154452824454,-1.0123794623189315,-1.1838195336421304,16,12,17,26
7,4000,4000,-0.8760113407019863,-0.9410564496057595,-0.8544795563676162,-0.9942610898802013,16,12,17,26
7,4000,4000,-0.7691147371464858,-0.8576946614708322,-0.7967476442824063,-0.9235057711113768,16,12,17,26
7,4000,4000,-0.9132636824377333,-0.9904014999287292,-0.8847884992835497,-1.0440907936270851,16,12,17,26
7,4000,4000,-0.6433358200406983,-0.7220680674947962,-0.6431873830482273,-0.7788387699856103,16,12,17,26
7,4000,4000,-0.945616645684745,-1.0348856400676314,-0.9233803927926447,-1.0836636273470577,16,12,17,26
7,4000,4000,-0.9557064182820523,-1.052019640008729,-0.9279274893818629,-1.0967778077169488,16,12,17,26
7,4000,4000,-0.6732458454316856,-0.7577173114558718,-0.672319936261767,-0.809250291764407,16,12,17,26
7,4000,4000,-1.0708188715684555,-1.1770874883580373,-1.0769072304165193,-1.2367842864672467,16,12,17,26
7,4000,4000,-0.7178912202557731,-0.7888343385068675,-0.6679833839936009,-0.8364962090868012,16,12,17,26
7,4000,4000,-1.2600065021171176,-1.3584439256469423,-1.1962828029769899,-1.4010518665894434,16,12,17,26
7,4000,4000,-0.8325651828972023,-0.9451654725678745,-0.849043585536916,-0.990878273559516,16,12,17,26
7,4000,4000,-0.7929506362881239,-0.8695244883554633,-0.7676268426606412,-0.9182589795973417,16,12,17,26
7,4000,4000,-0.6948201928431117,-0.7839670936689581,-0.6910239514145278,-0.833803656777016,16,12,17,26
7,4000,4000,-0.7448595477210657,-0.836887316435752,-0.7273260365634069,-0.8800717267832979,16,12,17,26
7,4000,4000,-0.8134268180313539,-0.891293874211984,-0.7678184093558448,-0.9357509989482332,16,12,17,26
7,4000,4000,-0.8185718128801581,-0.9026878500854564,-0.835019377196667,-0.9634738253060632,16,12,17,26
7,4000,4000,-0.8661166502178567,-0.9368639818596239,-0.8775318920690115,-1.000078611274761,16,12,17,26
7,4000,4000,-0.6990551124515023,-0.777143638285711,-0.7131943642944197,-0.8395571041022467,16,12,17,26
7,4000,4000,-1.151214631838142,-1.2529053949387872,-1.142156033573602,-1.3064472946808183,16,12,17,26
7,4000,4000,-1.0428912933679257,-1.1322445364517753,-1.005184231510473,-1.1829004689165212,16,12,17,26
7,4000,4000,-0.9232717111119009,-1.0298708387902733,-0.8923807414383882,-1.0754032213526379,16,12,17,26
7,4000,4000,-1.02228765207768,-1.1146323558172972,-1.0298617715096534,-1.173038073244721,16,12,17,26
7,4000,4000,-0.685310125407279,-0.7721622218892935,-0.7099009900483761,-0.8312724451872937,16,12,17,26
7,4000,4000,-0.7612050991260321,-0.8517053307735241,-0.755368800563756,-0.8982377954998492,16,12,17,26
7,4000,4000,-0.8213373604479921,-0.9419497436695683,-0.8403197263813436,-0.9973776545853307,16,12,17,26
7,4000,4000,-0.940602167102973,-1.0402810242650466,-0.9614974348990564,-1.09436087263617,16,12,17,26
7,4000,4000,-0.6027628808817035,-0.6895796598533006,-0.6238452645718989,-0.7499036501559158,16,12,17,26
7,4000,4000,-0.7662837784319682,-0.8658605951737282,-0.8046566318021378,-0.923575934292934,16,12,17,26
7,4000,4000,-1.0548151624553066,-1.1563701716315327,-1.0375222197781468,-1.2103327346431334,16,12,17,26
7,4000,4000,-1.0016324019107723,-1.0874201237102916,-0.9992885800333252,-1.1461753627886846,16,12,17,26
7,4000,4000,-1.1812126676201669,-1.2932767819901283,-1.1271163545700547,-1.3367134117794466,16,12,17,26
7,4000,4000,-0.6880182994785864,-0.7862047056824194,-0.6942043206142116,-0.8353027725147949,16,12,17,26
7,4000,4000,-0.9093368088724364,-1.0121965161838125,-0.9240756792367328,-1.0733136474185923,16,12,17,26
7,4000,4000,-0.781687738281471,-0.8605627245957294,-0.7551965762919208,-0.9162132667388633,16,12,17,26
